^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2207
!dataset_title = Salicylic acid effect on leaves
!dataset_description = Analysis of leaves 2 hours after treatment with salicylic acid (SA) which induces systemic acquired resistance (SAR). SA-induced genes examined for the presence of neighboring putative binding sites for the transcription factor TGA2. Results provide insight into role of TGA factors in triggering SAR
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 16824183
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE3984
!dataset_order = none
!dataset_update_date = Mar 23 2007
^SUBSET = GDS2207_1
!subset_dataset_id = GDS2207
!subset_description = control
!subset_sample_id = GSM90867,GSM90868,GSM90869
!subset_type = agent
^SUBSET = GDS2207_2
!subset_dataset_id = GDS2207
!subset_description = salicylic acid
!subset_sample_id = GSM90870,GSM90871,GSM90872
!subset_type = agent
^DATASET = GDS2207
!ID_REF = Platform reference identifier
!IDENTIFIER = identifier
!GSM90867 = Value for GSM90867: 2-hour mock-treated leaf material biological replicate 1; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90868 = Value for GSM90868: 2-hour mock-treated leaf material biological replicate 2; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90869 = Value for GSM90869: 2-hour mock-treated leaf material biological replicate 3; src: leaf tissue of 3- to 4-week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90870 = Value for GSM90870: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 1; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90871 = Value for GSM90871: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 2; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90872 = Value for GSM90872: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 3; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% 
ID_REF	IDENTIFIER	GSM90867	GSM90868	GSM90869	GSM90870	GSM90871	GSM90872
256265_at	scpl16	7.20768	6.13138	6.46739	8.11122	7.92597	7.66358
256266_at	AT3G12320	10.8875	11.1087	10.3193	10.0579	10.4397	9.78016
256267_at	AT3G12260	11.7189	11.8618	11.7196	11.5113	11.668	11.367
256268_at	RBR1	8.80452	8.82902	9.08354	8.47063	8.78974	8.90125
256269_at	TGA6	8.31396	8.09504	7.65344	8.59538	8.13114	7.98915
256270_at	AT3G12300	9.1018	8.92814	8.91473	9.13062	8.81367	8.45275
256271_at	AT3G12140	8.98302	8.38159	8.24227	9.02592	8.45962	8.3151
256272_at	AT3G12100	9.15834	9.05771	9.1793	9.84293	9.43841	9.40728
256273_at	TET6	7.30174	7.74396	7.47085	7.48457	7.5125	7.52382
256274_at	emb2738	9.03393	8.59136	9.08227	9.14757	8.49632	8.95227
256275_at	ACT11	7.23228	7.45196	8.27379	7.1755	8.11983	8.73735
256276_at	RGTB2	7.39646	7.42407	7.31439	7.584	7.27742	7.08617
256277_at	FAD2	12.0406	12.231	12.2596	11.5287	11.859	11.8924
256278_at	AT3G12130	8.76608	8.98804	9.06569	8.48347	8.90608	9.16791
256279_at	AT3G12620	9.3923	9.54217	9.25491	9.79676	9.82504	10.461
256280_at	AT3G12590	8.24925	8.50751	8.80386	8.13442	8.38783	8.57654
256281_at	TRFL9	8.60105	9.15143	8.63142	7.96002	8.59447	7.50965
256282_at	AT3G12550	7.28694	7.02976	6.92889	7.11963	6.86158	6.92282
256283_at	AT3G12540	4.18056	4.21774	4.36822	4.35821	4.42503	4.30261
256284_at	PSF2	6.17365	6.07259	6.42347	6.03823	6.33887	6.57294
256285_at	AT3G12510	6.44646	6.55919	6.53586	6.22084	6.85902	6.75816
256286_at	AT3G12180	9.03106	9.13643	9.05696	8.90529	9.04032	8.95869
256287_at	AT3G12190	3.47729	3.4745	3.4782	3.64949	3.4951	3.49855
256288_at	PRMT3	8.1922	7.56998	7.87019	7.14724	7.42106	8.1345
256289_s_at	SCPL15	3.43729	3.37701	3.44539	4.03838	3.70022	3.8064
256290_at	scpl17	3.98081	4.13098	4.15174	4.124	4.16206	4.14444
256291_at	Nek7	9.62941	9.40822	8.92187	9.61416	9.30608	9.1148
256292_at	AT1G69430	6.09314	6.19132	6.02758	6.14682	5.99933	6.09353
256293_at	AGO7	7.74533	7.50289	7.71157	7.89332	7.78867	7.32213
256294_at	AT1G69450	9.61682	9.86995	9.60939	9.76537	9.43705	9.49643
256295_at	AT1G69470	4.61847	4.93036	4.69947	4.70445	4.68124	4.66027
256296_at	AT1G69480	6.17487	6.17177	5.9411	5.9943	5.797	5.52966
256297_at	CYP704B1	4.11301	4.28538	5.3818	4.26373	4.75405	4.54885
256298_at	AGL94	3.7929	3.73483	3.79166	3.75694	3.82215	3.83068
256299_at	EXPA1	11.282	12.239	11.6625	10.8951	10.9731	11.2998
256300_at	NAP	11.2531	11.3921	10.9861	11.1945	10.9062	9.92895
256301_at	AT1G69510	10.8275	10.691	9.956	10.8805	10.2212	9.65459
256302_at	AT1G69526	5.96081	5.44004	5.28484	5.90456	5.86665	5.62683
256303_at	AT1G69550	6.46048	6.63032	6.38923	6.83493	6.80068	7.06767
256304_at	AT1G69523	8.12739	8.06456	7.79885	8.1721	7.73234	7.55287
256305_at	MRP1	10.3726	9.99028	9.79921	10.3028	9.98348	9.94916
256306_at	AT1G30370	5.77419	6.33308	6.30256	6.51364	6.64474	8.22013
256307_at	AT1G30350	4.97786	5.4676	5.43777	5.08749	5.30291	5.1562
256308_s_at	MRP12	9.3091	8.30334	8.55867	10.0119	9.30519	9.9295
256309_at	PSAK	14.2459	14.1886	14.3683	14.1952	14.2238	13.9576
256310_at	ERD4	11.4579	11.8614	11.0324	10.5827	11.5371	10.8057
256311_at	ARF6	8.15069	8.53765	8.46444	7.94032	8.54947	8.4203
256312_x_at	AT1G35820	4.10535	4.15769	4.26164	4.51568	4.20159	4.33682
256313_s_at	PUM17	3.71026	3.59801	3.75924	3.57133	3.55486	3.6704
256314_at	TOC75-I	5.05603	5.13739	4.92238	4.9681	5.24843	5.36389
256315_at	AT1G35880	5.43608	5.36866	5.69453	5.47809	5.44953	5.45124
256316_at	AT1G35890	5.58044	5.65069	5.53342	5.67337	5.80734	5.41203
256317_at	AT1G35900	4.84349	5.07293	5.02494	4.96263	5.08297	4.94807
256318_s_at	AT1G35940	3.8002	3.61613	3.53189	3.91073	3.71633	3.77293
256319_at	AT1G35910	4.64791	4.53265	4.64511	4.70934	5.1399	4.7281
256320_at	AT3G12170	5.90635	5.78445	6.10804	6.14394	6.15771	6.40037
256321_at	LOX1	7.44886	7.31944	7.52439	7.51065	7.52561	7.37946
256322_at	AXR4	9.27568	9.05786	9.09319	9.53193	9.59387	9.23945
256323_at	AT1G54920	7.99443	8.15334	8.09177	7.91424	7.82037	7.62254
256324_at	AT1G66760	6.52841	7.01293	7.6007	6.52441	7.77193	8.39965
256325_at	AT3G02330	5.43826	5.39081	5.57901	5.48276	5.25754	5.5745
256326_at	AT3G02340	8.72382	8.25407	8.41261	8.75007	8.38544	8.14143
256327_at	GAUT9	9.81839	10.1124	9.81038	9.65688	9.93846	10.4297
256328_at	AT3G02360	11.3993	11.1102	10.9613	11.2725	10.9743	10.5477
256329_at	SEC5A	10.0579	9.81519	9.98023	9.97171	9.78537	9.84513
256330_at	AT1G76870	4.88547	4.86835	4.92132	4.90098	4.52109	4.94866
256331_at	AT1G76880	7.28863	8.56221	8.27286	6.63697	7.78425	7.49474
256332_at	GT2	8.65735	8.43066	8.11339	8.16525	7.9575	7.84785
256333_at	AT1G76860	7.70388	7.91154	7.67274	7.3459	7.95954	7.55313
256334_at	AT1G72125	6.50433	6.49131	6.70896	6.85288	6.75241	7.09755
256335_at	AT1G72110	5.90798	6.14968	6.29827	6.00231	6.39081	6.16064
256336_at	AT1G72030	10.4863	11.0798	10.4785	9.31549	9.62821	8.79213
256337_at	AT1G72060	8.99464	8.00102	9.496	10.7466	9.4684	9.79014
256338_at	AT1G72100	5.00944	5.3084	5.26305	5.12848	5.3084	5.26277
256339_at	AT1G72080	5.11843	5.24246	5.3606	5.20168	5.18431	5.26872
256340_at	AT1G72070	6.142	5.62689	6.53113	6.6904	6.25359	6.62371
256341_at	AT1G72040	8.41224	8.39124	8.77707	8.07619	8.19489	8.76439
256342_at	AT1G72020	11.1529	11.4913	11.402	11.082	11.6326	11.1723
256343_at	AT1G72090	8.81597	8.40988	8.44401	8.19085	7.83331	8.39579
256344_at	TFIIIA	9.38465	9.18607	9.23099	9.0359	8.80694	8.90684
256345_at	AT1G55030	4.25896	4.44357	4.47194	4.45384	4.3325	4.39087
256346_s_at	AT1G54926	3.20837	3.21339	3.29249	3.29434	3.28777	3.21402
256347_at	AT1G54923	3.6436	3.61086	3.54052	3.51772	3.53789	3.53164
256348_at	AT1G54880	3.34275	3.5316	3.58059	3.52756	3.51739	3.46003
256349_at	AT1G54890	5.11284	5.15862	4.95645	5.25416	5.29383	5.2078
256350_at	PGSIP4	4.36042	4.43647	4.38668	4.62239	4.4553	4.43433
256351_at	NP2	6.30571	6.08704	6.51846	6.36005	6.57889	6.35949
256352_at	PRP1	5.33168	5.52073	5.34693	5.28326	5.37686	5.32701
256353_at	AT1G55000	10.2181	10.0889	10.0452	9.72255	9.44958	9.36644
256354_at	AT1G54870	4.61153	4.58228	4.6965	4.52109	4.54591	4.56616
256355_at	AT1G55040	6.00194	6.18466	6.01862	5.70596	6.109	6.15351
256356_s_at	AT1G66500	8.87077	6.54869	7.44797	8.37258	6.62668	8.25129
256357_at	AT1G66490	3.78886	3.68043	3.89328	3.7079	3.9186	3.93097
256358_at	RHD6	4.99558	4.9508	5.46467	5.08143	5.04247	5.05197
256359_at	AT1G66460	4.70843	4.95141	4.62169	5.26458	4.74809	4.35804
256360_at	AT1G66440	5.56369	5.70902	5.82536	5.7413	5.89145	5.76352
256361_at	pde194	7.10888	7.04849	7.51793	6.98774	7.08999	7.5905
256362_at	AT1G66450	5.85086	5.76434	5.54773	6.00901	5.79489	5.8115
256363_at	AT1G66510	6.9587	6.9195	6.84407	6.78395	6.81598	6.88286
256364_at	WRKY67	5.00358	4.90684	4.70773	5.63371	5.18344	5.22281
256365_at	AT1G66530	8.16108	8.31777	8.40308	8.08808	8.12472	8.36729
256366_at	AT1G66880	9.83247	9.27872	9.26858	11.115	10.7576	10.3626
256367_at	AT1G66810	6.45029	6.45469	6.53558	6.24709	6.32974	6.2784
256368_at	AT1G66800	4.50013	5.03969	4.97583	5.03512	4.88013	5.24669
256369_at	AT3G50674	3.38998	3.41761	3.50342	3.32182	3.43384	3.43294
256370_at	AT1G66780	5.62235	5.34009	5.7626	5.40048	5.54619	5.51601
256371_at	AT1G66770	6.23892	6.34379	6.39208	6.2387	6.33202	6.33922
256372_at	CAK4	8.59369	8.46567	8.38737	8.3251	8.20442	8.23115
256373_at	SGA2	8.61882	8.5885	8.69917	8.79142	8.81228	8.72182
256374_at	LIG6	6.06997	7.12256	7.11802	6.19979	6.92223	6.97136
256375_at	AT1G66720	5.5175	5.61675	5.66169	5.43492	5.53036	5.38455
256376_s_at	PXMT1	4.7558	4.21753	4.21479	5.52217	4.55296	4.76939
256377_at	AT1G66650	5.73769	5.98829	5.82515	5.99805	5.69526	5.72688
256378_at	AT1G66830	7.27518	7.37509	7.41783	6.80517	6.75918	6.69156
256379_at	AT1G66840	5.85982	5.8977	5.42108	5.01711	4.89177	4.54489
256380_at	AR401	10.092	9.78734	10.0679	10.1441	9.93458	10.2781
256381_at	AT1G66850	5.54429	8.67832	9.55273	6.35179	7.78136	7.59466
256382_at	AT1G66860	4.25348	4.17692	4.09497	4.24954	4.12688	4.20445
256383_at	AT1G66820	8.91485	8.80719	8.79568	7.80755	8.09504	8.21438
256384_at	AT1G66660	8.40487	8.14832	7.99426	8.13921	7.82195	7.90578
256385_at	SAG24	11.7074	11.474	11.7966	12.0905	12.1928	12.5718
256386_at	AT1G66540	6.56571	7.01623	6.70284	6.80836	7.14336	6.8843
256387_at	AT3G06170	10.0044	10.1873	9.70365	9.8444	9.54166	9.26682
256388_at	AT3G06180	7.2173	7.48978	7.46722	6.98738	7.27976	7.03291
256389_at	AT3G06220	5.23071	5.38349	6.48561	5.11849	5.9447	5.96456
256390_at	MKK8	5.99887	6.07811	6.0575	6.09502	5.8829	6.21155
256391_at	AT3G06090	4.87785	4.89959	4.9758	5.11355	5.21096	5.14646
256392_at	GATL4	4.81816	4.91583	5.08646	4.72825	5.15356	5.18419
256393_at	AT3G06280	4.47089	4.21099	4.65611	4.48899	4.41567	4.58047
256394_at	AT3G06290	7.86995	7.30669	7.38784	7.92283	7.23103	7.08888
256395_at	MUTE	6.18134	6.04922	6.3826	6.2424	6.19383	6.12989
256396_at	AT3G06150	9.76589	9.57589	9.00581	9.47986	9.33695	9.28109
256397_at	MKP2	9.44929	9.20872	9.13414	9.00136	8.79673	8.78629
256398_at	NIP7;1	7.40683	7.66727	7.76812	7.4182	7.58449	7.68037
256399_at	AT3G06240	9.12518	8.93996	8.49486	8.96694	8.57087	8.22136
256400_at	AT3G06140	6.51479	6.38999	6.73374	6.18169	6.29542	6.47538
256401_at	AT3G06200	8.25522	8.36124	8.14223	7.89716	8.32118	8.34806
256402_at	AT3G06130	7.97803	8.60005	8.72501	8.13821	8.78717	8.27692
256403_at	BPM2	8.69186	8.6128	8.62149	8.78384	8.66783	8.71798
256404_at	FRS7	7.01179	7.12887	7.26881	7.52288	7.32684	8.20344
256405_at	CPK33	6.44959	5.92547	5.04479	6.36836	6.03876	5.63252
256406_at	AT1G50710	8.17611	8.01384	8.19286	7.98271	7.88116	8.15079
256407_at	SUC7	4.05896	4.40605	4.43349	4.38085	4.33125	4.37216
256408_at	AT1G66610	5.29739	5.36513	5.53913	5.63769	5.41697	5.48022
256409_at	AT1G66620	6.98589	6.97618	7.79007	6.95535	7.73399	7.58821
256410_at	AT1G66630	4.34232	4.50581	4.48277	4.3498	4.35814	4.47079
256411_at	CLPP3	11.8231	11.4991	11.5877	11.644	11.3705	10.9228
256412_at	ELO1	5.99511	6.63742	6.80541	6.64411	7.04493	7.10791
256413_at	AT3G11100	6.62058	7.4461	7.04024	6.87428	7.25545	7.05718
256414_at	AL2	9.45571	10.4062	10.2194	9.39351	10.2026	10.1304
256415_at	AT3G11210	7.68396	7.31135	8.1937	7.76576	8.13473	7.72576
256416_at	FER2	6.30742	6.26384	6.36783	6.25572	6.41218	6.34738
256417_s_at	FAD8	12.0707	11.7408	11.6129	12.0948	12.1854	11.8979
256418_at	AT3G06160	5.19864	5.25064	5.97741	5.13811	5.67669	5.8025
256419_at	AT1G33470	5.77124	7.10996	7.30777	5.91338	7.27204	7.41411
256420_at	AT1G33475	5.97741	6.07765	6.19729	6.69477	6.60238	6.91594
256421_at	AT1G33500	3.44294	3.46315	3.39554	3.53575	3.41083	3.42834
256422_at	MOS2	8.25521	8.35508	7.6078	7.76237	7.67844	7.71598
256423_at	scpl18	3.99706	4.12486	4.11332	4.0879	4.03457	3.94182
256424_at	AT1G33490	9.25367	9.20055	9.00415	9.17411	8.8449	9.01607
256425_at	ADR1	9.24586	8.58504	8.47365	9.50426	9.38482	9.49174
256426_at	AT1G33420	7.22221	6.98401	7.11442	8.16316	7.92728	7.7334
256427_at	LBD21	10.1643	9.80807	9.79467	9.94127	10.0668	9.58971
256428_at	RLP35	4.64356	4.21837	4.33458	5.6617	4.8539	4.60249
256429_at	AT3G11040	7.18914	7.11125	7.36487	8.30074	8.02023	7.90212
256430_at	DREB2B	4.93443	4.99217	4.96582	4.96746	4.91504	4.84812
256431_s_at	RLP53	11.087	9.47656	8.87442	12.2496	11.6764	11.0753
256432_at	AT3G10990	4.88413	4.71253	4.8985	4.91566	4.88945	5.11547
256433_at	SAG20	10.422	11.3521	11.6317	10.367	11.3218	11.503
256434_at	AT3G10950	3.48328	3.6844	3.77589	3.5372	3.71956	3.52017
256435_at	AT3G11180	5.17069	5.18062	4.78158	5.16828	4.9343	4.72977
256436_at	AT3G11150	6.2501	6.44981	6.38917	6.36553	6.47821	6.32416
256437_s_at	AT3G11130	11.188	11.49	11.3508	10.9645	11.3926	11.3023
256438_s_at	AT1G56045	8.70061	9.20433	8.78335	8.67507	9.87103	8.77708
256439_at	MSD1	11.8302	11.5845	11.7696	11.6821	11.7306	11.519
256440_at	AT3G10970	10.932	10.8805	10.5734	10.8497	10.602	10.6169
256441_at	AT3G10940	9.65488	9.15446	8.80573	9.44398	9.34475	8.42676
256442_at	AT3G10930	8.84532	7.66994	8.859	9.6289	6.6253	8.91354
256443_at	AZG1	7.67059	8.08973	7.70511	7.4269	8.04743	7.37625
256444_at	AT3G11060	5.71189	5.96853	5.85139	5.90591	5.98847	5.81055
256445_at	AT3G11160	3.74498	4.01815	4.03403	3.95306	4.10114	4.01595
256446_at	AT3G11110	6.83333	7.24226	7.2915	6.89058	7.17744	7.59802
256447_at	AT1G33440	5.73325	5.73486	5.72801	5.94112	5.98392	6.36316
256448_s_at	AT5G15690	5.25204	5.442	5.31902	5.47869	5.44073	5.24517
256449_at	AT1G33460	4.37658	4.49868	4.49839	4.65364	4.68008	4.61068
256450_at	AT1G75290	5.3855	5.00854	4.79809	5.28016	4.9429	4.79684
256451_s_at	AT1G75170	8.24563	7.39235	7.36378	8.3185	7.76997	7.69401
256452_at	HB33	6.91168	7.57619	8.69757	6.78119	8.01216	8.03018
256453_at	DHAR2	9.58811	9.47205	9.46386	9.63295	10.0932	10.9477
256454_at	AT1G75280	11.338	11.6162	10.7695	11.05	11.3036	11.2467
256455_at	AT1G75190	6.72819	6.67265	6.6015	5.93457	5.70911	5.76133
256456_at	AT1G75180	8.99407	9.62823	9.2456	8.6607	9.02781	8.95417
256457_at	AT1G75230	8.36238	8.33928	8.55257	8.80093	8.80006	8.52196
256458_at	AT1G75220	10.4663	10.3512	10.5487	10.6229	10.5944	10.9506
256459_at	ACC2	6.66603	6.25994	6.66044	6.49251	6.18208	5.9777
256460_at	AT1G36240	6.14475	5.94364	5.83251	6.10725	6.1095	5.91715
256461_s_at	AT1G36280	8.94299	8.98363	9.13952	9.03733	8.74182	8.89149
256462_at	AT1G36230	5.29659	5.12265	5.52477	5.19268	5.30302	5.55496
256463_s_at	AT1G36190	3.64439	3.68918	3.65522	3.8222	3.89661	3.5932
256464_at	AT1G32560	4.46102	4.49637	4.40051	4.42814	4.7093	4.4585
256465_at	AT1G32570	5.61022	5.91026	5.69925	5.80797	5.8144	5.86835
256466_at	AT1G32580	8.40974	8.32928	8.10584	8.08606	8.05009	8.06226
256467_at	AT1G32590	5.6734	5.5682	5.52267	5.41177	5.56197	5.64233
256468_at	AT1G32550	10.1263	9.78199	10.0598	10.0269	9.73473	10.0182
256469_at	LOL1	9.27547	9.68253	9.97028	9.05422	9.02719	9.27547
256470_at	AT1G42570	3.69089	3.70277	3.63567	3.79469	3.65691	3.81463
256471_at	AT1G42580	3.20105	3.39754	3.47745	3.37881	3.30506	3.44499
256472_at	AT1G42610	4.4326	4.53992	4.65082	4.297	4.40806	4.58128
256473_at	AT1G42630	4.27134	4.09786	4.6428	4.38265	4.2901	4.32405
256474_at	At1g42640	3.82617	3.87032	3.96513	3.82663	3.78827	3.98992
256475_s_at	AT1G69710	3.72777	3.80575	3.63303	3.60569	3.78783	3.69522
256476_at	AT1G42697	3.87272	3.98888	4.01809	3.85492	3.98007	4.08625
256477_at	AT1G42690	3.74235	3.82988	3.80679	3.77346	4.00117	3.77278
256478_at	AT1G42650	6.55817	6.60002	6.38837	6.72761	6.65558	6.59431
256479_at	AT1G33400	8.25432	8.04037	8.31832	7.96842	7.85979	7.55793
256480_at	SAR1	8.64732	8.50048	8.69347	8.26167	8.40755	8.51021
256481_at	AT1G33430	5.6473	6.69886	7.46801	5.5957	6.73086	6.29672
256482_at	FEI1	10.0138	10.8191	10.5839	10.1793	10.6238	10.5409
256483_at	AT1G31410	8.67119	8.72888	8.8875	8.57501	8.53131	8.67481
256484_at	AT1G31430	4.3478	4.17439	4.27794	4.4293	4.26507	4.39369
256485_at	AT1G31440	9.26578	9.69877	9.21294	9.0736	9.17415	9.11878
256486_at	AT1G31450	4.9785	4.98386	5.0648	4.79058	4.87449	4.99781
256487_at	AT1G31540	5.28722	4.97802	4.76858	6.44269	6.08926	6.08621
256488_at	NFD4	8.05769	7.86555	8.02771	7.99923	8.0014	8.04255
256489_at	AT1G31550	10.2687	10.0154	9.94649	10.4625	10.8176	9.57122
256490_at	AT1G31460	6.90311	6.75852	6.72184	7.18058	7.03526	7.03789
256491_at	AT1G31500	8.71377	8.20408	8.46138	8.83356	8.33907	8.49865
256492_at	AT1G31490	5.97741	6.29271	6.11671	6.02166	6.36686	6.07696
256493_at	AT1G31600	8.71814	8.40009	8.39355	8.84247	8.46934	8.42778
256494_at	AT1G31520	6.52778	5.98246	6.29855	6.3791	5.88974	6.1605
256495_at	AT1G31530	3.95554	3.93861	3.96086	3.79212	3.88777	3.9061
256496_at	AT1G31510	5.04791	5.07635	5.27095	5.0679	5.08417	5.05938
256497_at	ECS1	14.0771	14.1451	14.071	14.1312	14.304	13.9507
256498_at	AT1G36670	3.51565	3.55694	3.41081	3.40964	3.57002	3.45692
256499_at	AT1G36640	3.70051	3.70979	3.74774	3.85374	3.55295	3.6796
256500_at	AT1G36620	5.36989	5.45713	5.33327	5.46526	5.23	5.24327
256501_at	AT1G36756	4.68162	4.72678	4.9095	4.67728	4.56843	4.90422
256502_at	CPuORF19	9.90414	9.76405	9.38402	9.51083	9.35757	9.13273
256503_at	RL6	8.10293	8.3465	8.02134	8.44308	6.93001	8.32695
256504_at	AT1G75210	9.24392	9.38991	9.13188	9.35947	9.25003	9.3863
256505_at	AT1G75200	8.39469	8.563	8.6599	8.42899	8.8337	8.95831
256506_at	AT1G75160	4.82421	4.78822	4.74078	4.93864	4.87261	4.65121
256507_at	AT1G75150	4.38455	4.25402	4.46135	4.42983	4.33851	4.40545
256508_at	AT1G75140	7.97475	8.03938	8.21771	8.71651	8.36024	8.30841
256509_at	AT1G75300	7.78551	7.38859	6.79149	6.52339	6.76942	6.09574
256510_at	AT1G33360	7.94944	7.49351	7.50029	7.65185	7.43993	7.18322
256511_at	FAS4	8.41925	7.60375	7.77127	8.39286	7.67004	7.8049
256512_at	AT1G33265	8.53948	8.47991	8.91145	8.2615	8.55552	8.54958
256513_at	SGR2	7.64244	7.15885	7.08695	8.31537	6.99189	7.34075
256514_at	AT1G66130	9.56524	9.82723	9.23218	8.15205	8.1445	8.07003
256515_at	AT1G66020	4.84849	4.98334	4.69178	4.83183	4.75145	4.6666
256516_at	TMK1	10.3939	10.6604	10.5925	10.3351	10.2439	10.5569
256517_at	MMD1	3.83809	3.80903	3.83984	3.69187	3.84705	3.95097
256518_at	AT1G66080	6.57121	6.74788	6.75615	6.4848	7.0103	7.06896
256519_at	AT1G66110	4.60845	5.08245	4.78178	4.74876	5.0108	4.75658
256520_at	CYP96A14P	5.06776	5.03649	5.09133	5.05841	5.10142	5.10822
256521_at	AT1G66120	5.15772	5.30219	5.50711	5.21106	5.426	5.4704
256522_at	CMPG1	6.6769	6.16796	6.5703	6.7389	5.76786	7.36571
256523_at	AT1G66070	8.64629	8.48522	8.58219	8.55086	8.69793	8.96224
256524_at	GSR2	12.2547	12.5772	12.1991	12.0958	12.3274	12.0489
256525_at	AT1G66180	9.06084	9.63244	9.40936	9.46332	9.12113	9.34521
256526_at	AT1G66090	8.22863	8.61461	8.66127	8.87646	8.90008	11.1529
256527_at	AT1G66100	11.6723	11.5164	12.3496	12.3705	12.0511	11.5586
256528_at	ZFP4	8.05484	8.52945	8.22479	7.70311	8.13867	7.95543
256529_at	AT1G33260	7.81674	8.04249	7.46411	6.54565	6.65796	7.04309
256530_at	AT1G33290	8.50728	8.28931	8.24503	8.3566	7.91075	8.14153
256531_at	AT1G33320	4.22377	4.72654	4.42068	4.44496	4.43413	4.52119
256532_at	AT1G33350	5.46988	5.63916	5.72952	5.66046	5.63323	5.60326
256533_at	AT1G33250	8.84523	8.68317	8.78292	8.89807	8.84526	9.00252
256534_at	AT1G33270	9.45899	9.37205	9.29489	9.46531	8.9879	8.84874
256535_at	NAC015	4.73572	4.55054	4.6851	4.8618	4.77511	4.80681
256536_at	AT1G33330	8.80781	8.76702	8.98953	8.73369	8.51377	8.83705
256537_at	AT1G33340	6.54165	6.04942	6.63512	6.52058	6.32848	7.32495
256538_x_at	AT3G32900	6.23429	6.46033	6.32563	6.15535	6.21168	6.28468
256539_at	AT3G32910	3.70363	3.7097	3.88185	3.49063	3.65688	3.74096
256540_at	AT3G32917	3.53982	3.5536	3.36506	3.50093	3.47658	3.38662
256541_at	GLR3.3	8.83488	8.39348	8.41943	8.48916	8.10931	8.04697
256542_at	PMI1	9.42739	9.61016	9.06022	8.11511	8.25703	7.96753
256543_at	AT1G42480	8.76481	8.43628	8.48636	8.26561	8.37232	8.31085
256544_at	MLO9	5.2016	5.35518	5.98131	5.60624	5.65793	5.65642
256545_at	AT3G14800	7.54607	7.31859	7.76544	7.51606	7.33933	7.62915
256546_at	AT3G14820	4.91376	5.14493	5.14596	4.99714	5.0926	5.10741
256547_at	AT3G14840	10.7705	9.99601	10.39	11.7648	11.403	11.4168
256548_at	AT3G14770	7.42448	8.09542	8.1795	6.92244	8.22876	8.93833
256549_at	AT3G31310	5.14533	5.08941	5.10786	5.16636	5.14469	5.19037
256550_at	AT3G31314	4.63275	4.54371	4.58291	4.65451	4.48717	4.58783
256551_at	AT3G31320	5.12317	5.38557	5.23746	5.11125	5.31716	5.25952
256552_at	AT3G31350	5.17769	4.62555	5.24959	5.35416	5.36958	5.20039
256553_at	AT3G31360	4.14496	4.18491	4.15782	4.45085	4.05132	4.31523
256554_at	AT3G31380	3.77168	3.70209	3.77223	3.79064	3.58247	3.66851
256555_at	AT3G31390	4.11107	4.08962	4.19317	4.29746	4.10149	4.18307
256556_at	AT3G31403	3.64866	3.72004	3.79672	3.52511	3.63509	3.70712
256557_at	AT3G31410	3.59327	3.67229	3.59986	3.63763	3.76188	3.55568
256558_at	AT3G31300	3.23071	3.31292	3.22902	3.28528	3.31398	3.09996
256559_at	AT3G31340	3.54987	3.44843	3.4646	3.4437	3.3891	3.56575
256560_s_at	AT3G32030	5.11524	4.74413	4.79526	4.96923	4.72696	4.80827
256561_s_at	AT3G31330	3.53874	3.33872	3.64759	3.40288	3.48431	3.46714
256562_at	AT3G29775	3.908	3.92999	3.92688	3.95911	3.9322	4.08699
256563_at	RALFL27	3.68179	3.77247	3.84447	3.85376	3.72806	3.88362
256564_at	MES11	7.58536	7.64539	7.57477	7.25198	7.53622	7.2536
256565_at	AT3G19515	5.24576	5.6405	5.42641	5.23453	5.40036	5.39036
256566_at	AT3G19530	6.0516	5.86443	6.0267	5.91039	6.04246	6.04768
256567_at	AT3G19553	10.3768	10.3031	9.87027	10.5272	10.0836	10.0783
256568_at	AT3G19520	9.50703	9.15135	9.0257	9.29795	8.77604	8.85556
256569_at	AT3G19550	8.96061	8.54167	7.9077	8.65119	8.38358	7.02606
256570_at	AT3G19540	8.10039	9.04306	9.00387	8.46099	9.15895	8.99646
